ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
1,Nicolás Acevedo,URU,Meio-Campista,Bahia,23.0,1999.0,31.0,21.0,1970.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.9,0.9,1.2,2.1,29.0,112.0,36.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.1,0.04,0.1,1029.0,1237.0,83.2,17288.0,5431.0,492.0,543.0,90.6,424.0,499.0,85.0,82.0,118.0,69.5,23.0,4.0,17.4,1.05,0.18,0.0,0.0,25.3,0.0,73.0,46.0,24.0,43.0,6.0,40.0,47.1,45.0,1.0,30.0,26.0,99.0,22.0,1.0
10,Ale,BRA,Meio-Campista,América (MG),32.0,1990.0,27.0,14.0,1424.0,15.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.8,1.8,1.4,3.2,29.0,110.0,37.0,0.06,0.0,0.06,0.06,0.06,0.12,0.09,0.2,0.12,0.2,770.0,878.0,87.7,12931.0,4158.0,361.0,405.0,89.1,326.0,356.0,91.6,61.0,70.0,87.1,13.0,1.0,7.7,0.82,0.06,0.08,1.0,14.2,0.0,38.0,16.0,17.0,19.0,2.0,12.0,32.4,25.0,5.0,16.0,28.0,66.0,24.0,0.0
15,Caio Alexandre,BRA,Meio-Campista,Fortaleza,23.0,1999.0,34.0,32.0,2624.0,29.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.8,4.8,91.0,208.0,37.0,0.07,0.07,0.14,0.07,0.14,0.07,0.1,0.17,0.07,0.17,1574.0,1804.0,87.3,28901.0,7697.0,634.0,687.0,92.3,743.0,803.0,92.5,165.0,237.0,69.6,19.0,5.0,26.3,0.65,0.17,0.11,0.4,21.9,0.0,76.0,42.0,31.0,39.0,6.0,43.0,42.2,59.0,7.0,44.0,24.0,100.0,22.0,0.0
17,Alexsander,BRA,Meio-Campista,Fluminense,19.0,2003.0,19.0,13.0,1194.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.4,1.7,38.0,53.0,53.0,0.0,0.08,0.08,0.0,0.08,0.02,0.11,0.13,0.02,0.13,613.0,734.0,83.5,8456.0,2185.0,378.0,418.0,90.4,187.0,219.0,85.4,19.0,33.0,57.6,9.0,2.0,22.2,0.68,0.15,0.0,0.0,21.0,0.0,34.0,19.0,15.0,15.0,4.0,16.0,47.1,18.0,3.0,17.0,10.0,44.0,12.0,0.0
18,Alison,BRA,Meio-Campista,Santos,29.0,1993.0,5.0,2.0,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,63.0,81.0,670.0,180.0,31.0,36.0,86.1,12.0,15.0,80.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,25.0,3.0,2.0,3.0,3.0,6.0,5.0,0.0
19,Alisson,BRA,Meio-Campista,Atlético Mineiro,17.0,2005.0,5.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.35,0.03,0.35,21.0,31.0,67.7,388.0,105.0,9.0,13.0,69.2,8.0,10.0,80.0,3.0,4.0,75.0,1.0,0.0,0.0,1.84,0.0,0.0,0.0,33.9,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
21,Allan,BRA,Meio-Campista,Flamengo,25.0,1997.0,9.0,4.0,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,10.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,367.0,425.0,86.4,6119.0,1699.0,179.0,197.0,90.9,147.0,167.0,88.0,31.0,44.0,70.5,6.0,2.0,33.3,1.12,0.37,0.0,0.0,29.2,0.0,10.0,5.0,4.0,5.0,1.0,3.0,18.8,13.0,1.0,4.0,9.0,19.0,4.0,0.0
24,Rodrigo Alves,BRA,Meio-Campista,Vasco da Gama,20.0,2002.0,8.0,4.0,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,83.0,107.0,77.6,1610.0,411.0,27.0,38.0,71.1,47.0,53.0,88.7,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,4.0,0.0,6.0,42.9,8.0,0.0,1.0,3.0,14.0,5.0,1.0
28,André,BRA,Meio-Campista,Fluminense,21.0,2001.0,31.0,29.0,2649.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.4,0.4,0.6,0.9,58.0,184.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,2355.0,2491.0,94.5,39502.0,11187.0,1150.0,1192.0,96.5,997.0,1026.0,97.2,166.0,206.0,80.6,12.0,3.0,25.0,0.41,0.1,0.0,0.0,28.5,0.0,57.0,37.0,28.0,26.0,3.0,27.0,54.0,23.0,14.0,13.0,31.0,88.0,36.0,2.0
32,Charles Aránguiz,CHI,Meio-Campista,Internacional,33.0,1989.0,22.0,16.0,1267.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.3,2.2,6.0,89.0,28.0,0.0,0.07,0.07,0.0,0.07,0.07,0.09,0.16,0.07,0.16,823.0,953.0,86.4,12697.0,3495.0,440.0,497.0,88.5,321.0,353.0,90.9,37.0,49.0,75.5,15.0,1.0,6.7,1.07,0.07,0.0,0.0,21.4,1.0,33.0,16.0,13.0,14.0,6.0,18.0,46.2,21.0,2.0,10.0,10.0,43.0,10.0,0.0
43,Eduard Atuesta,COL,Meio-Campista,Palmeiras,25.0,1997.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,23.0,16.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Filipe Augusto,BRA,Meio-Campista,Cuiabá,29.0,1993.0,27.0,9.0,1065.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.9,1.1,9.0,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,696.0,799.0,87.1,12971.0,3575.0,259.0,288.0,89.9,351.0,378.0,92.9,73.0,103.0,70.9,9.0,2.0,22.2,0.76,0.17,0.0,0.0,30.7,3.0,26.0,15.0,13.0,10.0,3.0,15.0,41.7,21.0,11.0,7.0,7.0,33.0,24.0,0.0
46,Renato Augusto,BRA,Meio-Campista,Corinthians,34.0,1988.0,24.0,16.0,1282.0,14.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,38.0,98.0,98.0,0.14,0.28,0.42,0.14,0.42,0.08,0.15,0.22,0.08,0.22,618.0,757.0,81.6,10447.0,3025.0,313.0,343.0,91.3,220.0,251.0,87.6,64.0,117.0,54.7,26.0,12.0,46.2,1.83,0.84,0.08,0.17,22.8,0.0,17.0,8.0,5.0,10.0,2.0,3.0,27.3,8.0,2.0,5.0,8.0,25.0,10.0,0.0
50,Matheus Bahia,BRA,Meio-Campista,Bahia,23.0,1999.0,12.0,6.0,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,15.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,187.0,269.0,69.5,2905.0,1137.0,103.0,125.0,82.4,57.0,77.0,74.0,18.0,38.0,47.4,5.0,1.0,20.0,0.91,0.18,0.0,0.0,23.4,0.0,16.0,7.0,8.0,5.0,3.0,7.0,38.9,11.0,0.0,8.0,8.0,24.0,15.0,0.0
53,Gabriel Baralhas,BRA,Meio-Campista,Internacional,24.0,1998.0,5.0,2.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,118.0,143.0,82.5,1881.0,527.0,55.0,65.0,84.6,55.0,59.0,93.2,4.0,10.0,40.0,4.0,1.0,25.0,1.53,0.38,0.0,0.0,28.6,0.0,7.0,5.0,3.0,4.0,0.0,5.0,62.5,3.0,1.0,3.0,5.0,12.0,2.0,0.0
54,Danilo Barbosa,BRA,Meio-Campista,Botafogo (RJ),26.0,1996.0,23.0,10.0,1011.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,0.1,1.2,14.0,54.0,7.0,0.27,0.0,0.27,0.27,0.27,0.09,0.01,0.1,0.09,0.1,381.0,480.0,79.4,6831.0,2682.0,156.0,190.0,82.1,178.0,207.0,86.0,36.0,54.0,66.7,10.0,4.0,40.0,0.89,0.36,0.3,0.75,14.9,0.0,18.0,9.0,10.0,5.0,3.0,5.0,41.7,7.0,7.0,9.0,16.0,34.0,37.0,0.0
60,Chrystian Barletta,BRA,Meio-Campista,Corinthians,21.0,2001.0,3.0,2.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.13,0.71,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,Cauan Barros,BRA,Meio-Campista,Vasco da Gama,18.0,2004.0,8.0,3.0,237.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,0.0,7.0,4.0,0.38,0.0,0.38,0.38,0.38,0.13,0.04,0.17,0.13,0.17,72.0,83.0,86.7,1306.0,280.0,24.0,30.0,80.0,40.0,41.0,97.6,6.0,8.0,75.0,5.0,1.0,20.0,1.9,0.38,0.2,1.0,13.3,0.0,6.0,3.0,0.0,5.0,1.0,4.0,33.3,8.0,0.0,3.0,1.0,7.0,9.0,0.0
64,Fellipe Bastos,BRA,Meio-Campista,Goiás,32.0,1990.0,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,85.7,225.0,74.0,5.0,5.0,100.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
65,Diogo Batista,BRA,Meio-Campista,Coritiba,19.0,2003.0,11.0,5.0,531.0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,8.0,21.0,13.0,0.0,0.17,0.17,0.0,0.17,0.03,0.11,0.14,0.03,0.14,201.0,277.0,72.6,3688.0,1499.0,91.0,104.0,87.5,81.0,113.0,71.7,26.0,48.0,54.2,6.0,2.0,33.3,1.02,0.34,0.0,0.0,29.8,0.0,13.0,5.0,8.0,2.0,3.0,8.0,47.1,9.0,2.0,8.0,2.0,15.0,19.0,0.0
66,Rodrigo Battaglia,ARG,Meio-Campista,Atlético Mineiro,31.0,1991.0,22.0,19.0,1728.0,19.2,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.9,0.9,0.4,1.3,38.0,80.0,27.0,0.0,0.05,0.05,0.0,0.05,0.05,0.02,0.07,0.05,0.07,853.0,976.0,87.4,13841.0,3187.0,400.0,445.0,89.9,382.0,414.0,92.3,47.0,66.0,71.2,17.0,3.0,17.6,0.89,0.16,0.0,0.0,18.7,0.0,39.0,29.0,15.0,22.0,2.0,20.0,54.1,17.0,9.0,13.0,12.0,51.0,22.0,1.0
70,Ramiro Benetti,BRA,Meio-Campista,Cruzeiro,29.0,1993.0,6.0,6.0,407.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,4.0,26.0,13.0,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,211.0,250.0,84.4,3126.0,1004.0,125.0,138.0,90.6,72.0,85.0,84.7,10.0,14.0,71.4,6.0,2.0,33.3,1.33,0.44,0.17,0.5,18.5,0.0,7.0,6.0,1.0,5.0,1.0,1.0,14.3,6.0,1.0,3.0,1.0,8.0,1.0,0.0
75,Matheus Bianqui,BRA,Meio-Campista,Coritiba,25.0,1998.0,28.0,17.0,1420.0,15.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.7,1.7,1.3,3.0,10.0,41.0,41.0,0.13,0.06,0.19,0.13,0.19,0.11,0.08,0.19,0.11,0.19,329.0,466.0,70.6,5697.0,1563.0,156.0,208.0,75.0,138.0,173.0,79.8,27.0,49.0,55.1,29.0,8.0,27.6,1.84,0.51,0.07,0.25,20.3,0.0,44.0,25.0,11.0,30.0,3.0,17.0,47.2,19.0,10.0,24.0,20.0,64.0,33.0,0.0
93,Breno,BRA,Meio-Campista,Botafogo (RJ),22.0,2000.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,38.0,19.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107,Rodrigo Caio,BRA,Meio-Campista,Flamengo,29.0,1993.0,5.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,96.8,1028.0,214.0,27.0,28.0,96.4,30.0,30.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,100.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
112,Guilherme Camacho,BRA,Meio-Campista,Santos,32.0,1990.0,11.0,4.0,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.2,0.2,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,215.0,257.0,83.7,3573.0,1009.0,90.0,98.0,91.8,92.0,103.0,89.3,22.0,36.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,7.0,7.0,1.0,6.0,37.5,10.0,4.0,10.0,5.0,20.0,11.0,0.0
113,Nathan Camargo,BRA,Meio-Campista,Bragantino,17.0,2005.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44,5.0,6.0,83.3,95.0,25.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,Gustavo Campanharo,BRA,Meio-Campista,Internacional,30.0,1992.0,15.0,8.0,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,9.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,346.0,378.0,91.5,5167.0,1064.0,182.0,198.0,91.9,138.0,147.0,93.9,13.0,16.0,81.3,4.0,3.0,75.0,0.52,0.39,0.0,0.0,28.5,0.0,26.0,16.0,12.0,10.0,4.0,12.0,37.5,20.0,1.0,9.0,12.0,38.0,16.0,0.0
119,Víctor Cantillo,COL,Meio-Campista,Corinthians,29.0,1993.0,6.0,2.0,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,143.0,163.0,87.7,2686.0,851.0,58.0,60.0,96.7,58.0,62.0,93.5,23.0,31.0,74.2,3.0,2.0,66.7,1.02,0.68,0.0,0.0,30.2,0.0,7.0,6.0,4.0,3.0,0.0,3.0,30.0,7.0,2.0,5.0,6.0,13.0,11.0,0.0
122,Gabriel Carabajal,ARG,Meio-Campista,Vasco da Gama,31.0,1991.0,6.0,0.0,122.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,3.0,14.0,11.0,0.0,0.74,0.74,0.0,0.74,0.13,0.28,0.41,0.13,0.41,66.0,108.0,61.1,1343.0,375.0,25.0,28.0,89.3,28.0,38.0,73.7,12.0,33.0,36.4,4.0,0.0,0.0,2.95,0.0,0.0,0.0,23.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
123,Felipe Carballo,URU,Meio-Campista,Grêmio,26.0,1996.0,22.0,21.0,1540.0,17.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.2,2.7,23.0,87.0,45.0,0.06,0.06,0.12,0.06,0.12,0.09,0.07,0.16,0.09,0.16,654.0,814.0,80.3,10368.0,3531.0,328.0,382.0,85.9,260.0,305.0,85.2,46.0,70.0,65.7,19.0,5.0,26.3,1.11,0.29,0.05,0.2,16.8,0.0,31.0,16.0,13.0,16.0,2.0,14.0,28.6,35.0,2.0,12.0,18.0,49.0,22.0,1.0
124,Johnny Cardoso,USA,Meio-Campista,Internacional,21.0,2001.0,22.0,20.0,1607.0,17.9,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,1.0,2.2,18.0,70.0,24.0,0.11,0.11,0.22,0.11,0.22,0.06,0.06,0.12,0.06,0.12,680.0,785.0,86.6,10886.0,2869.0,345.0,387.0,89.1,277.0,310.0,89.4,45.0,58.0,77.6,15.0,8.0,53.3,0.84,0.45,0.13,0.25,18.6,0.0,38.0,23.0,14.0,18.0,6.0,19.0,67.9,9.0,14.0,16.0,31.0,69.0,44.0,1.0
128,Alan Carvalho,CHN,Meio-Campista,Fluminense,33.0,1989.0,1.0,1.0,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.27,0.0,1.27,1.27,1.27,8.0,13.0,61.5,92.0,11.0,7.0,11.0,63.6,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,1.0,1.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
129,Breno Cascardo,BRA,Meio-Campista,América (MG),19.0,2003.0,24.0,13.0,1162.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.5,1.8,28.0,80.0,39.0,0.08,0.0,0.08,0.08,0.08,0.1,0.04,0.14,0.1,0.14,491.0,589.0,83.4,8060.0,2228.0,244.0,279.0,87.5,183.0,213.0,85.9,45.0,58.0,77.6,22.0,5.0,22.7,1.7,0.39,0.05,0.2,22.9,0.0,31.0,19.0,11.0,16.0,4.0,13.0,30.2,30.0,1.0,19.0,10.0,41.0,11.0,0.0
136,Pablo Ceppelini,URU,Meio-Campista,Cuiabá,31.0,1991.0,21.0,12.0,997.0,11.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,23.0,74.0,58.0,0.0,0.27,0.27,0.0,0.27,0.1,0.2,0.3,0.1,0.3,454.0,615.0,73.8,8365.0,2666.0,208.0,228.0,91.2,167.0,219.0,76.3,69.0,145.0,47.6,20.0,8.0,40.0,1.81,0.72,0.0,0.0,22.3,2.0,14.0,6.0,6.0,7.0,1.0,6.0,18.2,27.0,1.0,9.0,9.0,23.0,10.0,0.0
138,Ricardo Cerqueira,BRA,Meio-Campista,Cuiabá,20.0,2002.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,84.0,7.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Jhoanner Chávez,ECU,Meio-Campista,Bahia,20.0,2002.0,10.0,7.0,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,12.0,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,258.0,334.0,77.2,3968.0,1221.0,139.0,157.0,88.5,98.0,127.0,77.2,14.0,29.0,48.3,4.0,1.0,25.0,0.61,0.15,0.0,0.0,24.7,0.0,14.0,9.0,3.0,11.0,0.0,10.0,47.6,11.0,0.0,6.0,7.0,21.0,14.0,0.0
147,Chiqueti,BRA,Meio-Campista,Ath Paranaense,17.0,2005.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Léo Cittadini,BRA,Meio-Campista,Bahia,28.0,1994.0,7.0,1.0,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,81.0,93.0,87.1,1225.0,266.0,40.0,46.0,87.0,32.0,35.0,91.4,5.0,5.0,100.0,2.0,1.0,50.0,1.29,0.65,0.0,0.0,20.3,0.0,6.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,9.0,0.0,0.0
156,Mateus Cocão,BRA,Meio-Campista,Vasco da Gama,20.0,2002.0,9.0,3.0,347.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.6,1.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.26,0.1,0.26,205.0,231.0,88.7,3313.0,884.0,102.0,108.0,94.4,80.0,84.0,95.2,15.0,24.0,62.5,2.0,0.0,0.0,0.52,0.0,0.0,0.0,8.9,0.0,13.0,7.0,6.0,7.0,0.0,3.0,33.3,6.0,3.0,6.0,3.0,16.0,4.0,0.0
160,Lucas Crispim,BRA,Meio-Campista,Fortaleza,28.0,1994.0,17.0,5.0,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,11.0,49.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,299.0,352.0,84.9,5458.0,1449.0,126.0,137.0,92.0,128.0,142.0,90.1,34.0,47.0,72.3,8.0,1.0,12.5,1.48,0.18,0.0,0.0,27.7,3.0,7.0,5.0,3.0,3.0,1.0,3.0,30.0,7.0,3.0,1.0,3.0,10.0,7.0,0.0
164,Cuiabano,BRA,Meio-Campista,Grêmio,19.0,2003.0,11.0,5.0,490.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,13.0,16.0,34.0,0.18,0.0,0.18,0.18,0.18,0.14,0.03,0.17,0.14,0.17,132.0,224.0,58.9,2188.0,861.0,73.0,95.0,76.8,38.0,63.0,60.3,18.0,40.0,45.0,10.0,5.0,50.0,1.84,0.92,0.1,0.2,19.8,0.0,15.0,7.0,8.0,6.0,1.0,3.0,33.3,6.0,2.0,5.0,11.0,26.0,16.0,0.0
169,Daniel,BRA,Meio-Campista,Cruzeiro,20.0,2002.0,4.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,30.0,33.0,90.9,599.0,94.0,9.0,10.0,90.0,16.0,16.0,100.0,5.0,6.0,83.3,2.0,0.0,0.0,7.5,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Danielzinho,BRA,Meio-Campista,Fluminense,27.0,1996.0,12.0,8.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.3,1.6,19.0,65.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.24,0.05,0.24,405.0,477.0,84.9,6133.0,1967.0,222.0,245.0,90.6,131.0,149.0,87.9,31.0,47.0,66.0,5.0,1.0,20.0,0.74,0.15,0.0,0.0,19.5,0.0,17.0,9.0,9.0,6.0,2.0,11.0,64.7,6.0,4.0,5.0,9.0,26.0,6.0,0.0
