ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
700,Eduardo Vargas,CHI,Atacante,Atlético Mineiro,33.0,1989.0,12.0,4.0,470.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,1.4,6.0,11.0,25.0,0.19,0.0,0.19,0.19,0.19,0.05,0.21,0.26,0.05,0.26,127.0,159.0,79.9,2152.0,315.0,69.0,78.0,88.5,39.0,51.0,76.5,14.0,22.0,63.6,6.0,4.0,66.7,1.15,0.77,0.17,0.25,18.2,0.0,3.0,1.0,1.0,2.0,0.0,3.0,25.0,9.0,0.0,4.0,0.0,3.0,1.0,0.0
701,Pablo Vegetti,ARG,Atacante,Vasco da Gama,34.0,1988.0,21.0,20.0,1792.0,19.9,10.0,1.0,11.0,8.0,2.0,2.0,4.0,1.0,11.4,9.8,0.8,10.6,10.0,17.0,70.0,0.5,0.05,0.55,0.4,0.45,0.57,0.04,0.61,0.49,0.53,209.0,351.0,59.5,2815.0,453.0,125.0,173.0,72.3,56.0,111.0,50.5,7.0,13.0,53.8,78.0,29.0,37.2,3.92,1.46,0.1,0.28,12.2,0.0,7.0,5.0,1.0,4.0,2.0,2.0,11.1,16.0,8.0,10.0,4.0,11.0,35.0,0.0
704,Patrick Verhon,BRA,Atacante,Bahia,18.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Luan Vieira,BRA,Atacante,Grêmio,29.0,1993.0,5.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46.0,80.4,547.0,162.0,25.0,27.0,92.6,8.0,11.0,72.7,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
714,Pedro Vilhena,BRA,Atacante,São Paulo,20.0,2002.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,76.5,175.0,18.0,9.0,11.0,81.8,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Marcos Vinicios Sorriso,BRA,Atacante,Bragantino,21.0,2001.0,23.0,8.0,938.0,10.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,1.2,4.3,40.0,34.0,128.0,0.19,0.0,0.19,0.19,0.19,0.29,0.12,0.41,0.29,0.41,293.0,457.0,64.1,4344.0,1558.0,181.0,215.0,84.2,87.0,112.0,77.7,17.0,81.0,21.0,31.0,13.0,41.9,2.97,1.25,0.06,0.15,18.2,5.0,22.0,15.0,5.0,11.0,6.0,5.0,38.5,8.0,0.0,18.0,8.0,30.0,6.0,0.0
718,Vinícius,BRA,Atacante,Goiás,29.0,1993.0,23.0,13.0,1172.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,1.3,2.9,39.0,53.0,123.0,0.0,0.15,0.15,0.0,0.15,0.12,0.1,0.23,0.12,0.23,326.0,496.0,65.7,5219.0,1518.0,165.0,209.0,78.9,121.0,170.0,71.2,22.0,57.0,38.6,33.0,8.0,24.2,2.53,0.61,0.0,0.0,19.1,1.0,18.0,13.0,7.0,8.0,3.0,8.0,40.0,12.0,1.0,7.0,12.0,30.0,24.0,0.0
719,Vinícius,BRA,Atacante,Grêmio,31.0,1991.0,14.0,8.0,654.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.0,2.9,11.0,44.0,39.0,0.14,0.0,0.14,0.14,0.14,0.26,0.13,0.39,0.26,0.39,285.0,351.0,81.2,4695.0,1450.0,142.0,159.0,89.3,103.0,124.0,83.1,28.0,39.0,71.8,14.0,5.0,35.7,1.93,0.69,0.07,0.2,19.8,0.0,3.0,1.0,1.0,2.0,0.0,2.0,20.0,8.0,0.0,5.0,7.0,10.0,5.0,0.0
724,Vitinho,BRA,Atacante,Bragantino,23.0,1999.0,33.0,23.0,2049.0,22.8,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,3.8,3.8,3.0,6.7,76.0,62.0,244.0,0.09,0.09,0.18,0.09,0.18,0.17,0.13,0.3,0.17,0.3,655.0,876.0,74.8,9837.0,2365.0,381.0,434.0,87.8,214.0,274.0,78.1,40.0,88.0,45.5,67.0,20.0,29.9,2.94,0.88,0.03,0.1,18.9,0.0,35.0,21.0,12.0,18.0,5.0,10.0,23.3,33.0,1.0,27.0,11.0,46.0,10.0,0.0
729,Rayan Vitor,BRA,Atacante,Vasco da Gama,16.0,2006.0,6.0,3.0,265.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.8,1.6,5.0,5.0,18.0,0.34,0.0,0.34,0.34,0.34,0.26,0.28,0.54,0.26,0.54,62.0,80.0,77.5,942.0,107.0,36.0,43.0,83.7,17.0,23.0,73.9,5.0,7.0,71.4,11.0,3.0,27.3,3.74,1.02,0.09,0.33,15.5,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0
732,Talles Wander,BRA,Atacante,São Paulo,19.0,2003.0,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,7.0,85.7,106.0,26.0,2.0,2.0,100.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
734,Wanderson,BRA,Atacante,Internacional,28.0,1994.0,32.0,26.0,2336.0,26.0,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,4.1,4.1,2.6,6.7,97.0,71.0,169.0,0.27,0.12,0.39,0.27,0.39,0.16,0.1,0.26,0.16,0.26,628.0,811.0,77.4,9067.0,2225.0,388.0,442.0,87.8,195.0,253.0,77.1,32.0,68.0,47.1,38.0,20.0,52.6,1.46,0.77,0.18,0.35,20.6,0.0,35.0,24.0,12.0,14.0,9.0,15.0,36.6,26.0,3.0,16.0,16.0,51.0,13.0,0.0
735,Deivid Washington,BRA,Atacante,Santos,17.0,2005.0,9.0,5.0,427.0,4.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,11.0,5.0,13.0,0.42,0.0,0.42,0.42,0.42,0.36,0.03,0.39,0.36,0.39,57.0,79.0,72.2,733.0,162.0,37.0,47.0,78.7,16.0,21.0,76.2,1.0,1.0,100.0,17.0,7.0,41.2,3.58,1.48,0.12,0.29,17.8,0.0,4.0,1.0,0.0,1.0,3.0,2.0,25.0,6.0,0.0,4.0,1.0,5.0,3.0,0.0
739,Wesley,BRA,Atacante,Cruzeiro,23.0,1999.0,29.0,22.0,1775.0,19.7,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.7,4.7,1.5,6.3,65.0,63.0,186.0,0.2,0.05,0.25,0.2,0.25,0.24,0.08,0.32,0.24,0.32,384.0,576.0,66.7,5913.0,1499.0,225.0,279.0,80.6,122.0,199.0,61.3,27.0,49.0,55.1,48.0,17.0,35.4,2.43,0.86,0.08,0.24,14.9,0.0,36.0,23.0,12.0,20.0,4.0,17.0,36.2,30.0,0.0,17.0,12.0,48.0,9.0,0.0
744,Willian,BRA,Atacante,Ath Paranaense,36.0,1986.0,18.0,6.0,573.0,6.4,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.9,1.9,0.4,2.3,5.0,10.0,41.0,0.63,0.0,0.63,0.63,0.63,0.31,0.06,0.36,0.31,0.36,128.0,156.0,82.1,1739.0,296.0,74.0,82.0,90.2,39.0,46.0,84.8,6.0,8.0,75.0,17.0,7.0,41.2,2.67,1.1,0.24,0.57,16.2,0.0,9.0,7.0,0.0,7.0,2.0,2.0,25.0,6.0,0.0,3.0,1.0,10.0,0.0,0.0
749,Vinícius Zanocelo,BRA,Atacante,Fortaleza,22.0,2001.0,6.0,0.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,62.0,68.0,91.2,928.0,213.0,38.0,41.0,92.7,19.0,19.0,100.0,3.0,4.0,75.0,3.0,1.0,33.3,3.33,1.11,0.0,0.0,12.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,25.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0
750,Bruno Zapelli,ARG,Atacante,Ath Paranaense,20.0,2002.0,21.0,13.0,1143.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,1.8,4.3,35.0,72.0,71.0,0.16,0.16,0.31,0.16,0.31,0.19,0.14,0.34,0.19,0.34,438.0,583.0,75.1,7325.0,1930.0,234.0,279.0,83.9,148.0,182.0,81.3,48.0,85.0,56.5,32.0,5.0,15.6,2.52,0.39,0.06,0.4,21.6,0.0,16.0,7.0,6.0,8.0,2.0,13.0,59.1,9.0,1.0,16.0,7.0,23.0,3.0,0.0
751,Federico Zaracho,ARG,Atacante,Atlético Mineiro,24.0,1998.0,27.0,22.0,1947.0,21.6,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,3.0,3.0,1.7,4.7,16.0,74.0,74.0,0.09,0.05,0.14,0.09,0.14,0.14,0.08,0.22,0.14,0.22,802.0,931.0,86.1,12179.0,2513.0,433.0,473.0,91.5,304.0,342.0,88.9,40.0,59.0,67.8,21.0,4.0,19.0,0.97,0.18,0.1,0.5,16.6,0.0,71.0,42.0,27.0,37.0,7.0,27.0,29.3,65.0,4.0,25.0,31.0,102.0,22.0,0.0
752,Zinho,BRA,Atacante,Grêmio,19.0,2003.0,7.0,1.0,244.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,15.0,7.0,24.0,0.0,0.37,0.37,0.0,0.37,0.08,0.2,0.28,0.08,0.28,42.0,61.0,68.9,503.0,163.0,29.0,36.0,80.6,10.0,13.0,76.9,1.0,4.0,25.0,5.0,1.0,20.0,1.84,0.37,0.0,0.0,21.9,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,1.0,0.0
