ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
192,Halerrandrio dos Santos,BRA,Meio-Campista,Goiás,16.0,2006.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,1.0,3.0,33.3,12.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.21,0.0,0.0,0.0,22.3,0.0,2.0,2.0,2.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
193,Thiago dos Santos,BRA,Meio-Campista,Fluminense,33.0,1989.0,16.0,9.0,819.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,0.1,0.3,10.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,537.0,634.0,84.7,10043.0,3963.0,223.0,239.0,93.3,236.0,265.0,89.1,63.0,102.0,61.8,6.0,1.0,16.7,0.66,0.11,0.0,0.0,23.0,0.0,17.0,14.0,12.0,5.0,0.0,10.0,52.6,9.0,8.0,6.0,16.0,33.0,34.0,0.0
194,Henrique Dourado,BRA,Atacante,Cruzeiro,33.0,1989.0,11.0,2.0,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.7,3.0,4.0,4.0,19.0,0.26,0.0,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78,44.0,64.0,68.8,526.0,107.0,24.0,32.0,75.0,12.0,16.0,75.0,1.0,3.0,33.3,14.0,3.0,21.4,3.68,0.79,0.07,0.33,13.6,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0
195,David Duarte,BRA,Defensor,Bahia,28.0,1995.0,11.0,10.0,867.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.0,0.6,5.0,17.0,0.0,0.1,0.0,0.1,0.1,0.1,0.06,0.0,0.06,0.06,0.06,381.0,459.0,83.0,7762.0,2555.0,95.0,111.0,85.6,239.0,257.0,93.0,41.0,79.0,51.9,7.0,2.0,28.6,0.73,0.21,0.14,0.5,13.2,0.0,8.0,5.0,4.0,4.0,0.0,6.0,75.0,2.0,6.0,2.0,11.0,19.0,50.0,1.0
196,Dudu,BRA,Meio-Campista,Ath Paranaense,17.0,2006.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Dudu,BRA,Atacante,Palmeiras,31.0,1992.0,14.0,14.0,1076.0,12.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.4,2.4,3.4,5.8,78.0,74.0,127.0,0.25,0.25,0.5,0.25,0.5,0.2,0.28,0.49,0.2,0.49,313.0,434.0,72.1,5995.0,1610.0,138.0,166.0,83.1,122.0,158.0,77.2,47.0,78.0,60.3,35.0,10.0,28.6,2.93,0.84,0.09,0.3,19.0,0.0,5.0,4.0,2.0,2.0,1.0,3.0,30.0,7.0,0.0,7.0,6.0,11.0,1.0,0.0
198,Éberth,BRA,Atacante,Coritiba,19.0,2003.0,1.0,0.0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,3.0,4.0,75.0,18.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,Edenílson,BRA,Atacante,Atlético Mineiro,33.0,1989.0,28.0,15.0,1368.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.8,2.3,24.0,57.0,50.0,0.07,0.13,0.2,0.07,0.2,0.03,0.12,0.15,0.03,0.15,575.0,674.0,85.3,9059.0,2490.0,298.0,336.0,88.7,221.0,244.0,90.6,39.0,57.0,68.4,8.0,3.0,37.5,0.53,0.2,0.13,0.33,20.3,0.0,21.0,12.0,11.0,7.0,3.0,15.0,57.7,11.0,2.0,18.0,18.0,39.0,22.0,1.0
200,Eder,BRA,Defensor,América (MG),27.0,1995.0,24.0,17.0,1566.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.4,0.4,0.2,0.5,9.0,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,554.0,692.0,80.1,11569.0,5119.0,173.0,191.0,90.6,290.0,331.0,87.6,89.0,160.0,55.6,7.0,2.0,28.6,0.4,0.11,0.0,0.0,12.7,0.0,23.0,14.0,14.0,7.0,2.0,15.0,71.4,6.0,21.0,13.0,19.0,42.0,99.0,1.0
201,EDU,BRA,Defensor,Goiás,22.0,2000.0,9.0,4.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,188.0,222.0,84.7,3984.0,1595.0,50.0,50.0,100.0,107.0,123.0,87.0,29.0,44.0,65.9,2.0,1.0,50.0,0.41,0.21,0.0,0.0,6.7,0.0,4.0,2.0,2.0,1.0,1.0,2.0,50.0,2.0,5.0,3.0,4.0,8.0,32.0,0.0
202,Edu,BRA,Atacante,Coritiba,29.0,1993.0,10.0,2.0,320.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,0.4,3.0,5.0,7.0,17.0,0.56,0.0,0.56,0.56,0.56,0.72,0.12,0.83,0.72,0.83,54.0,84.0,64.3,858.0,210.0,28.0,41.0,68.3,19.0,27.0,70.4,4.0,4.0,100.0,10.0,4.0,40.0,2.81,1.13,0.2,0.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0
203,Carlos Eduardo,BRA,Atacante,Atlético Mineiro,18.0,2004.0,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.0,1.0,100.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,7.5,0.0,0.0,0.0,28.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,Carlos Eduardo,BRA,Meio-Campista,Botafogo (RJ),33.0,1989.0,34.0,32.0,2670.0,29.7,6.0,6.0,12.0,6.0,0.0,0.0,5.0,1.0,5.5,5.5,6.0,11.4,35.0,156.0,89.0,0.2,0.2,0.4,0.2,0.4,0.18,0.2,0.38,0.18,0.38,928.0,1142.0,81.3,17526.0,4728.0,367.0,421.0,87.2,404.0,475.0,85.1,131.0,185.0,70.8,43.0,18.0,41.9,1.45,0.61,0.14,0.33,16.0,8.0,18.0,11.0,4.0,13.0,1.0,9.0,32.1,19.0,0.0,12.0,13.0,31.0,19.0,0.0
205,Eguinaldo,BRA,Atacante,Vasco da Gama,18.0,2004.0,4.0,0.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,6.0,12.0,50.0,100.0,24.0,4.0,7.0,57.1,1.0,2.0,50.0,1.0,1.0,100.0,2.0,0.0,0.0,2.69,0.0,0.0,0.0,22.3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
206,Rafael Elias,BRA,Atacante,Cruzeiro,23.0,1999.0,12.0,6.0,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.5,2.5,0.5,3.0,8.0,10.0,36.0,0.17,0.0,0.17,0.17,0.17,0.42,0.08,0.5,0.42,0.5,68.0,105.0,64.8,1014.0,199.0,40.0,52.0,76.9,20.0,35.0,57.1,5.0,9.0,55.6,17.0,7.0,41.2,2.83,1.17,0.06,0.14,15.1,0.0,8.0,5.0,0.0,3.0,5.0,2.0,40.0,3.0,0.0,3.0,1.0,9.0,3.0,0.0
207,Rodrigo Ely,BRA,Defensor,Grêmio,29.0,1993.0,9.0,8.0,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,156.0,206.0,75.7,3126.0,1391.0,53.0,59.0,89.8,77.0,88.0,87.5,25.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,1.0,50.0,1.0,6.0,0.0,3.0,9.0,46.0,0.0
208,Lucas Emmanuel,BRA,Atacante,Goiás,22.0,2000.0,2.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,45.0,12.0,1.0,4.0,25.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
209,Leandro Emmanuel Martínez,ARG,Meio-Campista,América (MG),28.0,1994.0,35.0,29.0,2541.0,28.2,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,3.3,3.3,4.5,7.7,70.0,155.0,104.0,0.04,0.18,0.21,0.04,0.21,0.12,0.16,0.27,0.12,0.27,1177.0,1475.0,79.8,18334.0,5971.0,640.0,706.0,90.7,402.0,499.0,80.6,87.0,172.0,50.6,37.0,11.0,29.7,1.31,0.39,0.03,0.09,22.8,3.0,60.0,40.0,20.0,36.0,4.0,25.0,27.2,67.0,11.0,40.0,31.0,91.0,21.0,1.0
210,Alan Empereur,BRA,Defensor,Cuiabá,28.0,1994.0,33.0,33.0,2950.0,32.8,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.5,0.5,0.8,1.3,31.0,138.0,7.0,0.03,0.03,0.06,0.03,0.06,0.01,0.02,0.04,0.01,0.04,1426.0,1670.0,85.4,29782.0,13262.0,496.0,546.0,90.8,702.0,753.0,93.2,219.0,344.0,63.7,12.0,4.0,33.3,0.37,0.12,0.08,0.25,19.5,0.0,23.0,15.0,20.0,3.0,0.0,18.0,48.6,19.0,15.0,13.0,27.0,50.0,116.0,1.0
211,Endrick,BRA,Atacante,Palmeiras,16.0,2006.0,31.0,18.0,1558.0,17.3,11.0,0.0,11.0,11.0,0.0,1.0,4.0,0.0,8.1,7.3,1.8,9.1,58.0,45.0,100.0,0.64,0.0,0.64,0.64,0.64,0.47,0.11,0.57,0.42,0.53,255.0,359.0,71.0,4292.0,1051.0,130.0,164.0,79.3,86.0,113.0,76.1,29.0,41.0,70.7,49.0,25.0,51.0,2.83,1.44,0.22,0.44,17.4,1.0,14.0,6.0,3.0,7.0,4.0,1.0,9.1,10.0,1.0,7.0,1.0,15.0,5.0,0.0
212,Erick,BRA,Meio-Campista,Ath Paranaense,25.0,1997.0,33.0,30.0,2499.0,27.8,4.0,4.0,8.0,4.0,0.0,0.0,7.0,0.0,5.4,5.4,3.0,8.4,27.0,124.0,37.0,0.14,0.14,0.29,0.14,0.29,0.19,0.11,0.3,0.19,0.3,982.0,1148.0,85.5,17025.0,5792.0,442.0,490.0,90.2,430.0,484.0,88.8,89.0,124.0,71.8,56.0,15.0,26.8,2.02,0.54,0.07,0.27,13.4,0.0,48.0,27.0,18.0,26.0,4.0,21.0,47.7,23.0,12.0,21.0,42.0,90.0,32.0,0.0
213,Erison,BRA,Atacante,São Paulo,23.0,1999.0,13.0,3.0,391.0,4.3,1.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.8,1.0,0.4,1.4,11.0,2.0,28.0,0.23,0.23,0.46,0.0,0.23,0.41,0.1,0.51,0.23,0.33,21.0,34.0,61.8,225.0,46.0,15.0,21.0,71.4,4.0,6.0,66.7,0.0,3.0,0.0,17.0,3.0,17.6,3.91,0.69,0.0,0.0,18.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,50.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0
214,Gonzalo Escobar,ARG,Defensor,Fortaleza,25.0,1997.0,13.0,6.0,579.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.5,11.0,25.0,53.0,0.0,0.16,0.16,0.0,0.16,0.04,0.04,0.08,0.04,0.08,280.0,365.0,76.7,4896.0,1431.0,133.0,146.0,91.1,120.0,158.0,75.9,24.0,45.0,53.3,7.0,1.0,14.3,1.09,0.16,0.0,0.0,17.4,0.0,18.0,14.0,5.0,8.0,5.0,10.0,66.7,5.0,2.0,6.0,15.0,33.0,16.0,0.0
215,Lucas Esquivel,ARG,Defensor,Ath Paranaense,21.0,2001.0,19.0,18.0,1651.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.4,1.6,28.0,69.0,47.0,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.09,0.01,0.09,793.0,1071.0,74.0,13225.0,5356.0,400.0,445.0,89.9,322.0,420.0,76.7,61.0,160.0,38.1,8.0,2.0,25.0,0.44,0.11,0.0,0.0,22.1,3.0,34.0,27.0,15.0,14.0,5.0,13.0,48.1,14.0,7.0,20.0,22.0,56.0,50.0,0.0
216,Estevão,BRA,Meio-Campista,Internacional,20.0,2002.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,10.0,11.0,90.9,250.0,44.0,2.0,2.0,100.0,5.0,6.0,83.3,3.0,3.0,100.0,1.0,1.0,100.0,8.18,8.18,0.0,0.0,26.5,0.0,2.0,1.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
217,Estevão,BRA,Atacante,Palmeiras,16.0,2006.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Vitor Eudes,BRA,Goleiro,Fluminense,24.0,1998.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,87.5,326.0,183.0,8.0,8.0,100.0,10.0,10.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Lucas Evangelista,BRA,Meio-Campista,Bragantino,27.0,1995.0,33.0,32.0,2722.0,30.2,1.0,6.0,7.0,1.0,0.0,0.0,6.0,0.0,3.7,3.7,7.1,10.8,34.0,165.0,151.0,0.03,0.2,0.23,0.03,0.23,0.12,0.23,0.36,0.12,0.36,1152.0,1515.0,76.0,17480.0,5681.0,662.0,769.0,86.1,343.0,434.0,79.0,95.0,200.0,47.5,67.0,13.0,19.4,2.22,0.43,0.01,0.08,21.2,4.0,51.0,28.0,20.0,22.0,9.0,15.0,32.6,31.0,6.0,25.0,26.0,77.0,20.0,0.0
220,Everaldo,BRA,Atacante,América (MG),28.0,1994.0,21.0,15.0,1233.0,13.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,2.2,3.5,54.0,52.0,101.0,0.07,0.22,0.29,0.07,0.29,0.09,0.16,0.25,0.09,0.25,328.0,430.0,76.3,5115.0,1489.0,186.0,208.0,89.4,107.0,146.0,73.3,25.0,43.0,58.1,20.0,4.0,20.0,1.46,0.29,0.05,0.25,20.4,0.0,22.0,16.0,12.0,8.0,2.0,12.0,42.9,16.0,0.0,12.0,6.0,28.0,5.0,0.0
221,Éverson,BRA,Goleiro,Atlético Mineiro,32.0,1990.0,36.0,36.0,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,1064.0,70.7,22858.0,17894.0,111.0,111.0,100.0,311.0,314.0,99.0,325.0,632.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0
222,Everton,BRA,Atacante,Grêmio,25.0,1997.0,28.0,9.0,1212.0,13.5,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,3.5,3.5,1.1,4.7,21.0,50.0,64.0,0.45,0.15,0.59,0.45,0.59,0.26,0.08,0.35,0.26,0.35,322.0,410.0,78.5,4644.0,1261.0,184.0,216.0,85.2,101.0,124.0,81.5,19.0,27.0,70.4,38.0,14.0,36.8,2.82,1.04,0.16,0.43,22.6,0.0,14.0,7.0,3.0,10.0,1.0,6.0,28.6,15.0,3.0,7.0,12.0,26.0,7.0,0.0
223,Bruno Fabiano Alves,BRA,Defensor,Grêmio,31.0,1991.0,29.0,27.0,2450.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.0,0.6,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,751.0,899.0,83.5,14028.0,5535.0,254.0,279.0,91.0,414.0,468.0,88.5,70.0,131.0,53.4,9.0,1.0,11.1,0.33,0.04,0.0,0.0,10.5,0.0,31.0,17.0,15.0,15.0,1.0,12.0,60.0,8.0,26.0,16.0,29.0,60.0,110.0,0.0
224,Fabinho,BRA,Meio-Campista,Palmeiras,20.0,2002.0,24.0,3.0,587.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,8.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.12,0.1,0.12,261.0,316.0,82.6,5256.0,1427.0,103.0,121.0,85.1,112.0,127.0,88.2,41.0,52.0,78.8,6.0,1.0,16.7,0.92,0.15,0.0,0.0,18.4,0.0,25.0,20.0,6.0,14.0,5.0,11.0,61.1,7.0,4.0,7.0,7.0,32.0,8.0,0.0
225,Fábio,BRA,Goleiro,Fluminense,42.0,1980.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,1049.0,89.6,16320.0,10342.0,339.0,343.0,98.8,389.0,394.0,98.7,107.0,202.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0
226,Fábio,BRA,Meio-Campista,Grêmio,32.0,1990.0,15.0,12.0,871.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.8,1.0,23.0,42.0,70.0,0.0,0.21,0.21,0.0,0.21,0.02,0.08,0.1,0.02,0.1,361.0,476.0,75.8,5469.0,2411.0,210.0,235.0,89.4,120.0,173.0,69.4,22.0,49.0,44.9,6.0,0.0,0.0,0.62,0.0,0.0,0.0,18.5,0.0,26.0,18.0,14.0,10.0,2.0,13.0,37.1,22.0,5.0,7.0,9.0,35.0,27.0,0.0
227,Fagner,BRA,Defensor,Corinthians,33.0,1989.0,30.0,22.0,2095.0,23.3,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3,0.3,2.3,2.6,45.0,138.0,83.0,0.0,0.04,0.04,0.0,0.04,0.01,0.1,0.11,0.01,0.11,1209.0,1573.0,76.9,21565.0,9894.0,546.0,600.0,91.0,519.0,667.0,77.8,128.0,254.0,50.4,10.0,1.0,10.0,0.43,0.04,0.0,0.0,26.4,2.0,43.0,27.0,29.0,8.0,6.0,24.0,54.5,20.0,11.0,12.0,17.0,60.0,66.0,0.0
228,Willian Farias,BRA,Meio-Campista,Coritiba,33.0,1989.0,16.0,11.0,959.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.0,0.3,6.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,384.0,452.0,85.0,6675.0,1925.0,162.0,182.0,89.0,185.0,205.0,90.2,32.0,47.0,68.1,7.0,0.0,0.0,0.66,0.0,0.0,0.0,25.6,0.0,15.0,10.0,3.0,11.0,1.0,7.0,46.7,8.0,4.0,8.0,23.0,38.0,15.0,1.0
229,Luiz Felipe,BRA,Defensor,Santos,29.0,1993.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Marcos Felipe,BRA,Goleiro,Bahia,26.0,1996.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,1138.0,69.7,23328.0,17468.0,154.0,157.0,98.1,339.0,349.0,97.1,295.0,622.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,50.0,3.0,0.0,0.0,1.0,4.0,24.0,1.0
231,Matheus Felipe,BRA,Defensor,Ath Paranaense,24.0,1998.0,9.0,7.0,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,205.0,245.0,83.7,3835.0,1358.0,81.0,90.0,90.0,103.0,114.0,90.4,20.0,36.0,55.6,2.0,1.0,50.0,0.34,0.17,0.0,0.0,35.2,0.0,5.0,3.0,5.0,0.0,0.0,2.0,33.3,4.0,5.0,5.0,6.0,11.0,22.0,0.0
232,Danilo Fernandes,BRA,Goleiro,Bahia,34.0,1988.0,1.0,1.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,198.0,159.0,3.0,3.0,100.0,5.0,5.0,100.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Lucas Fernandes,BRA,Meio-Campista,Botafogo (RJ),25.0,1997.0,13.0,5.0,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.6,14.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.21,0.1,0.31,0.21,0.31,209.0,255.0,82.0,3605.0,1079.0,93.0,99.0,93.9,93.0,107.0,86.9,19.0,37.0,51.4,17.0,5.0,29.4,3.23,0.95,0.0,0.0,18.9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20.0,4.0,2.0,3.0,3.0,4.0,8.0,0.0
234,Matheus Fernandes,BRA,Meio-Campista,Bragantino,24.0,1998.0,33.0,31.0,2336.0,26.0,1.0,3.0,4.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,1.5,2.3,41.0,143.0,46.0,0.04,0.12,0.15,0.04,0.15,0.03,0.06,0.09,0.03,0.09,1038.0,1260.0,82.4,17497.0,4914.0,509.0,579.0,87.9,414.0,483.0,85.7,93.0,130.0,71.5,24.0,6.0,25.0,0.92,0.23,0.04,0.17,28.0,0.0,106.0,63.0,40.0,52.0,14.0,45.0,48.4,48.0,10.0,26.0,32.0,138.0,23.0,1.0
235,Nathan Fernandes,BRA,Atacante,Grêmio,17.0,2005.0,11.0,2.0,378.0,4.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.1,15.0,10.0,40.0,0.24,0.24,0.48,0.24,0.48,0.23,0.04,0.27,0.23,0.27,84.0,113.0,74.3,1137.0,268.0,53.0,66.0,80.3,25.0,34.0,73.5,3.0,4.0,75.0,12.0,5.0,41.7,2.86,1.19,0.08,0.2,18.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,33.3,2.0,0.0,3.0,1.0,5.0,1.0,0.0
